"SampleID"	"obsMND"	"expMND"	"fdr"	"Sex"	"Population"	"Superpopulation"	"macroHap"	"FatherID"	"MotherID"	"deltaMother"	"motherObsMND"	"deltaFather"	"fatherObsMND"	"prop"
"HG01567"	0.338297642892022	0.329465238872281	0.913517212342253	"Women"	"PEL"	"AMR"	"A"	"HG01565"	"HG01566"	-0.384311218170495	0.54946208681402	0.0738356738415567	0.315036696147177	1.02680830320665
"HG01571"	0.342901487876174	0.344629445984308	0.999484890075607	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.994986040431924
"HG01573"	0.363818265802298	0.366920886147971	0.999484890075607	"Women"	"PEL"	"AMR"	"B"	"HG01571"	"HG01572"	NA	NA	0.0609993793135048	0.342901487876174	0.991544170793205
"HG01577"	0.564382139148494	0.554663816932164	0.914631946445735	"Men"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.01752110363009
"HG01578"	0.358122607582072	0.391402675516022	0.614106045157283	"Women"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.91497230342109
"HG01579"	0.512461059190031	0.526709439223327	0.813393525010987	"Men"	"PEL"	"AMR"	"D"	"HG01577"	"HG01578"	0.430965396599792	0.358122607582072	-0.0919963201471936	0.564382139148494	0.972948310829011
"HG01892"	0.269162398577891	0.257530258412535	0.833408875722437	"Men"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.04516805223999
"HG01893"	0.356818334578339	0.380884092545917	0.614106045157283	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.936816059167195
"HG01898"	0.289719626168224	0.300480654576708	0.844469628196356	"Women"	"PEL"	"AMR"	"B"	"HG01892"	"HG01893"	-0.188047255165314	0.356818334578339	0.0763748120054911	0.269162398577891	0.964187283791554
"HG01917"	0.20985490942656	0.214608569198523	0.956890391016199	"Men"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.977849627395048
"HG01918"	0.235536691568217	0.205502318231008	0.614106045157283	"Women"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.14615101958824
"HG01919"	0.174548575054805	0.192732208111348	0.659278221465625	"Women"	"PEL"	"AMR"	"A"	"HG01917"	"HG01918"	-0.258932551473612	0.235536691568217	-0.168241641180716	0.20985490942656	0.905653376595792
"HG01921"	0.219075350349775	0.215170862255994	0.965940048431231	"Women"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.01814598897287
"HG01922"	0	0.000106874767744334	0	"Women"	"PEL"	"AMR"	"D"	"HG01920"	"HG01921"	-1	0.219075350349775	NA	NA	0
"HG01924"	0.275389748556521	0.277366972198103	0.991588399097015	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.992871452480759
"HG01925"	0	0.000990758244066378	0	"Women"	"PEL"	"AMR"	"B"	"HG01923"	"HG01924"	-1	0.275389748556521	NA	NA	0
"HG01928"	0	0	NA	"Men"	"PEL"	"AMR"	"B"	"HG01926"	"HG01927"	NA	NA	NA	NA	NA
"HG01932"	0.232402033427413	0.22584620780935	0.950957427981246	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.02902783129127
"HG01935"	0.237452405676704	0.254558178761393	0.71870883605834	"Men"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.932802107683516
"HG01936"	0.332263629514866	0.335355765148024	0.991588399097015	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.990779536377455
"HG01937"	0.285432742480496	0.291620269633941	0.94940193901358	"Men"	"PEL"	"AMR"	"B"	"HG01935"	"HG01936"	-0.140944969218411	0.332263629514866	0.202062963594976	0.237452405676704	0.978782245962491
"HG01939"	0.248469334382491	0.250642388499605	0.999484890075607	"Women"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.991330061406922
"HG01940"	0	0	NA	"Women"	"PEL"	"AMR"	"D"	"HG01938"	"HG01939"	-1	0.248469334382491	NA	NA	NA
"HG01941"	0.220758991787029	0.234785365450801	0.796308701780235	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.940258739564793
"HG01942"	0.18315808049739	0.166839793919823	0.697539444062705	"Women"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.09780811995854
"HG01943"	0.181723779854621	0.194156087544302	0.798261337546992	"Men"	"PEL"	"AMR"	"C"	"HG01941"	"HG01942"	-0.00783094384301359	0.18315808049739	-0.176822749625828	0.220758991787029	0.935967458723931
"HG01944"	0.262870905161209	0.240572892063474	0.647293294123862	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.09268713904745
"HG01945"	0.227402709932794	0.247651005093209	0.659278221465625	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.918238590823429
"HG01946"	0.331861966382197	0.298385660225887	0.614106045157283	"Men"	"PEL"	"AMR"	"B"	"HG01944"	"HG01945"	0.45935801064233	0.227402709932794	0.262452252670102	0.262870905161209	1.11219140400704
"HG01947"	0.362358282569984	0.39011231593795	0.614106045157283	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.928856300521462
"HG01948"	0.334164928128848	0.33930155747589	0.970540082371686	"Women"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.984861167790525
"HG01949"	0.359998516540573	0.388342981104787	0.614106045157283	"Women"	"PEL"	"AMR"	"C"	"HG01947"	"HG01948"	0.0773078986965489	0.334164928128848	-0.00651224531884585	0.362358282569984	0.927011775818433
"HG01950"	0.16867265373986	0.18069624545045	0.796308701780235	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.933459648369468
"HG01952"	0.178913077707664	0.190650817067798	0.796308701780235	"Men"	"PEL"	"AMR"	"A"	"HG01950"	"HG01951"	NA	NA	0.0607118210376736	0.16867265373986	0.938433312058872
"HG01953"	0.129684627802849	0.116184495568774	0.71870883605834	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.116195643558
"HG01955"	0.18276220145379	0.176878953334588	0.94940193901358	"Women"	"PEL"	"AMR"	"A"	"HG01953"	"HG01954"	NA	NA	0.409281921459737	0.129684627802849	1.03326143675259
"HG01967"	0.341423089078514	0.358072434443592	0.775523041097697	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.953502856507373
"HG01969"	0.40615321404167	0.40044976312014	0.958295552497896	"Women"	"PEL"	"AMR"	"B"	"HG01967"	"HG01968"	NA	NA	0.189589184310468	0.341423089078514	1.0142426127989
"HG01970"	0.351107181300402	0.350524929938729	0.999484890075607	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.00166108402553
"HG01971"	0.402601816919675	0.417745147325144	0.800643651383471	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.96374983527054
"HG01972"	0.358255451713395	0.339524739002824	0.755617717477721	"Women"	"PEL"	"AMR"	"B"	"HG01970"	"HG01971"	-0.110149441315432	0.402601816919675	0.0203592258823019	0.351107181300402	1.05516744601758
"HG01973"	0.200148532344465	0.21241666062787	0.796308701780235	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.94224498093915
"HG01975"	0	0	NA	"Women"	"PEL"	"AMR"	"B"	"HG01974"	"HG01973"	-1	0.200148532344465	NA	NA	NA
"HG01977"	0.190111311258787	0.21063318175772	0.614106045157283	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.902570571608521
"HG01979"	0.273913043478261	0.298752599935617	0.614106045157283	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.916855764727374
"HG01980"	0.26103473299735	0.276994140828087	0.785818395655296	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.942383590558899
"HG01981"	0.269989615784008	0.27051726931812	0.999484890075607	"Women"	"PEL"	"AMR"	"B"	"HG01979"	"HG01980"	0.0343053304969551	0.26103473299735	-0.0143236249155265	0.273913043478261	0.998049464511297
"HG01982"	0.22803980646446	0.245133247875288	0.732020715420223	"Men"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.93026877602697
"HG01983"	0.327245497039933	0.311085512797604	0.792737283317209	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.05194708071424
"HG01984"	0.280876505523351	0.278847565674069	0.999484890075607	"Men"	"PEL"	"AMR"	"B"	"HG01982"	"HG01983"	-0.141694819137342	0.327245497039933	0.231699455801481	0.22803980646446	1.0072761612402
"HG01991"	0.235927959402396	0.229825431364796	0.956890391016199	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.02655288407971
"HG01992"	0.152071729758646	0.144308621147863	0.888180244745616	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.05379518249868
"HG01993"	0.23883696780893	0.246510661111302	0.88904430846521	"Women"	"PEL"	"AMR"	"B"	"HG01991"	"HG01992"	0.570554686186517	0.152071729758646	0.0123300706448821	0.235927959402396	0.968870744706223
"HG01997"	0.113219657948457	0.11319003900385	0.999484890075607	"Women"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.00026167448009
"HG01998"	0.128116768303684	0.147251960275422	0.614106045157283	"Men"	"PEL"	"AMR"	"D"	"HG02008"	"HG01997"	0.131577065548183	0.113219657948457	-0.0739723793986144	0.138350914652505	0.870051360023004
"HG02002"	0.231425122554984	0.222943560395681	0.88904430846521	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.03804353955885
"HG02003"	0.179251705681482	0.166812155290879	0.796308701780235	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.07457220589778
"HG02004"	0.270666847261728	0.273103618537318	0.991588399097015	"Women"	"PEL"	"AMR"	"B"	"HG02002"	"HG02003"	0.50998199003297	0.179251705681482	0.169565534949304	0.231425122554984	0.99107748447772
"HG02008"	0.138350914652505	0.143176214469257	0.925684032474407	"Men"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.966298174353616
"HG02089"	0.328026607743683	0.297878952263164	0.614106045157283	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.10120773975962
"HG02090"	0.464153990272481	0.44006409728067	0.659278221465625	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.05474178225552
"HG02091"	0.537902388369678	0.502003406538183	0.614106045157283	"Women"	"PEL"	"AMR"	"B"	"HG02090"	"HG02089"	0.639813282433446	0.328026607743683	0.158887782164498	0.464153990272481	1.07151143072724
"HG02104"	0.131879543094496	0.13646371382882	0.94940193901358	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.966407401603668
"HG02106"	0.0996884735202492	0.105440764369227	0.88904430846521	"Women"	"PEL"	"AMR"	"D"	"HG02104"	"HG02105"	NA	NA	-0.244094488188976	0.131879543094496	0.945445285005383
"HG02146"	0.184029633183931	0.175478859356057	0.879820549381761	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.04872822777201
"HG02148"	0.212067016361501	0.194093943427991	0.700914064398489	"Women"	"PEL"	"AMR"	"D"	"HG02146"	"HG02147"	NA	NA	0.152352546122548	0.184029633183931	1.09259986486997
"HG02260"	0.179663996639464	0.20139304639188	0.614106045157283	"Women"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.89210625619052
"HG02261"	0	0	NA	"Men"	"PEL"	"AMR"	"A"	"HG02259"	"HG02260"	-1	0.179663996639464	NA	NA	NA
"HG02273"	0	0.000191780438283275	0	"Women"	"PEL"	"AMR"	"B"	"HG02271"	"HG02272"	NA	NA	NA	NA	0
"HG02277"	0.288729192233864	0.265249291664537	0.647293294123862	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.08852012543363
"HG02279"	0.239957991126215	0.249813659062747	0.844469628196356	"Men"	"PEL"	"AMR"	"C"	"HG02277"	"HG02278"	NA	NA	-0.168916764980748	0.288729192233864	0.960547922105186
"HG02285"	0.210799584631361	0.210733028716993	0.999484890075607	"Men"	"PEL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.00031583048359
"HG02286"	0.292900662830193	0.264535204993191	0.614106045157283	"Women"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.10722753456475
"HG02287"	0.210799584631361	0.237710209683218	0.614106045157283	"Women"	"PEL"	"AMR"	"B"	"HG02285"	"HG02286"	-0.280303490628938	0.292900662830193	2.63336150914784e-16	0.210799584631361	0.886792304429332
"HG02292"	0.148003930787256	0.161357290236411	0.775523041097697	"Women"	"PEL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.917243531856598
"HG02293"	0	0.000384541062801936	0	"Women"	"PEL"	"AMR"	"C"	"HG02291"	"HG02292"	-1	0.148003930787256	NA	NA	0
"HG02298"	0.374870197300103	0.366074150091002	0.914631946445735	"Women"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.02402804788843
"HG02299"	0.133815666998497	0.131901959411516	0.999484890075607	"Men"	"PEL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.01450856071827
"HG02300"	0.131879543094496	0.148768761849943	0.65310365936024	"Men"	"PEL"	"AMR"	"A"	"HG02299"	"HG02298"	-0.64819944598338	0.374870197300103	-0.0144685891228429	0.133815666998497	0.886473352702348
"HG02301"	0.178436620528186	0.182687977063695	0.965940048431231	"Women"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.976728865227808
"HG02302"	0.418404025880661	0.398394187151845	0.697539444062705	"Men"	"PEL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.05022623164225
"HG02303"	0.443309404487787	0.431442695196868	0.844469628196356	"Women"	"PEL"	"AMR"	"A"	"HG02302"	"HG02301"	1.48440820710209	0.178436620528186	0.0595247107259672	0.418404025880661	1.027504717134
"NA19649"	0.797802794298122	0.790501344491365	0.913517212342253	"Men"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.00923647993471
"NA19651"	0.716074155166883	0.727586293917254	0.844469628196356	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.984177631098038
"NA19653"	0.759021287642784	0.748784593163393	0.875710716958086	"Women"	"MXL"	"AMR"	"A"	"NA19652"	"NA19651"	0.0599758169820995	0.716074155166883	1.19659025711375	0.345545230925367	1.01367108053886
"NA19654"	0.459002553124368	0.42440861842996	0.614106045157283	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.0815109146991
"NA19656"	0.689241622574956	0.681629846980106	0.914631946445735	"Women"	"MXL"	"AMR"	"B"	"NA19655"	"NA19654"	0.501607382972888	0.459002553124368	0.65836529430371	0.415615078862552	1.01116702214343
"NA19657"	0.405669965627993	0.421554741192551	0.796308701780235	"Women"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.962318593500763
"NA19658"	0.692268368678322	0.680129874264268	0.800643651383471	"Men"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.01784731839222
"NA19659"	0.745903713519449	0.726387228916864	0.678562727031521	"Women"	"MXL"	"AMR"	"C"	"NA19658"	"NA19657"	0.838695927032113	0.405669965627993	0.0774776766754891	0.692268368678322	1.02686787959046
"NA19660"	0.591719277468318	0.59830974695274	0.94940193901358	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.988984853551212
"NA19661"	0.528556593977154	0.507140072304806	0.679288966852959	"Men"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.04222999293867
"NA19662"	0.560747663551401	0.549517181053373	0.870044208648236	"Women"	"MXL"	"AMR"	"A"	"NA19661"	"NA19660"	-0.0523417355091574	0.591719277468318	0.0609037328094298	0.528556593977154	1.02043699976132
"NA19663"	0.383821225359264	0.400826639875613	0.775523041097697	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.957574140976192
"NA19664"	0.464943639042094	0.496921478000856	0.614106045157283	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.935648104631318
"NA19665"	0.488265835929387	0.511517428863778	0.659278221465625	"Women"	"MXL"	"AMR"	"A"	"NA19664"	"NA19663"	0.272117860267788	0.383821225359264	0.0501613419969415	0.464943639042094	0.954543889176878
"NA19669"	0.647622755749059	0.674177444634631	0.614106045157283	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.960611721592134
"NA19670"	0.515561373171975	0.524199559883601	0.92118296157548	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.983521186638264
"NA19671"	0.511723429770613	0.504346806535618	0.94940193901358	"Women"	"MXL"	"AMR"	"B"	"NA19670"	"NA19669"	-0.209843345947998	0.647622755749059	-0.00744420276823487	0.515561373171975	1.01462609287777
"NA19675"	0.960539979231568	0.964845179169156	0.870044208648236	"Women"	"MXL"	"AMR"	"A"	"NA19679"	"NA19678"	0.226627768200504	0.783073727933541	13.6825396825397	0.0654205607476634	0.995537937038464
"NA19676"	0.683472386340578	0.673086571229299	0.88904430846521	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.01543013269795
"NA19677"	0.665628245067497	0.669640548921316	0.965940048431231	"Women"	"MXL"	"AMR"	"A"	"NA19676"	"NA19675"	-0.307027027027027	0.960539979231568	-0.026108064685131	0.683472386340578	0.99400827225848
"NA19678"	0.783073727933541	0.777580779533367	0.92118296157548	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.0070641514615
"NA19680"	0.948078920041537	0.944176330043201	0.914631946445735	"Women"	"MXL"	"AMR"	"A"	"NA19679"	"NA19678"	0.210714759315741	0.783073727933541	13.4920634920635	0.0654205607476634	1.00413332750902
"NA19681"	0.41353508445457	0.385592045376744	0.614106045157283	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.07246788260511
"NA19683"	0.588125526161629	0.589584887826887	0.999484890075607	"Women"	"MXL"	"AMR"	"B"	"NA19682"	"NA19681"	0.4221901557333	0.41353508445457	0.144670496642425	0.513794605422899	0.997524764125761
"NA19684"	0.74605234500111	0.750220364572144	0.956890391016199	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.994444272952507
"NA19685"	0.566978193146417	0.567730190359648	0.999484890075607	"Men"	"MXL"	"AMR"	"A"	"NA19661"	"NA19660"	-0.0418121992370361	0.591719277468318	0.0726915520628688	0.528556593977154	0.998675432052055
"NA19686"	0.590471995143924	0.590917618529046	0.999484890075607	"Women"	"MXL"	"AMR"	"B"	"NA19685"	"NA19684"	-0.20853811518675	0.74605234500111	0.0414368705560417	0.566978193146417	0.999245879000475
"NA19716"	0.476882214368898	0.460666942226158	0.796308701780235	"Women"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.03519955667837
"NA19717"	0.380516506306511	0.396599505260362	0.796308701780235	"Men"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.95944775840481
"NA19718"	0.37444538846408	0.376187695048712	0.999484890075607	"Women"	"MXL"	"AMR"	"D"	"NA19717"	"NA19716"	-0.214805297447258	0.476882214368898	-0.0159549395146111	0.380516506306511	0.995368517876675
"NA19719"	0.590601403015125	0.573146734256153	0.789567967932808	"Women"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.03045410139451
"NA19720"	0.368969842858538	0.378076422577533	0.914631946445735	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.975913388999738
"NA19721"	0.353883958986449	0.341939225199524	0.844469628196356	"Women"	"MXL"	"AMR"	"D"	"NA19720"	"NA19719"	-0.400807452911882	0.590601403015125	-0.0408864956420647	0.368969842858538	1.03493232980204
"NA19722"	0.508421554632809	0.500973062989771	0.92118296157548	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.01486804819123
"NA19723"	0.509829218826836	0.503440821977614	0.956890391016199	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.01268946928882
"NA19724"	0.558750931823303	0.570049559719833	0.870044208648236	"Men"	"MXL"	"AMR"	"A"	"NA19723"	"NA19722"	0.0989914308940785	0.508421554632809	0.0959570601093447	0.509829218826836	0.980179569120124
"NA19726"	0.396318995360424	0.382814874691328	0.833408875722437	"Men"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.03527585149345
"NA19729"	0.130995915380151	0.115036657239247	0.677632158018721	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.13873193574907
"NA19730"	0.176686465743599	0.160899784356974	0.701770831620981	"Women"	"MXL"	"AMR"	"D"	"NA19729"	"NA19728"	NA	NA	0.348793702695643	0.130995915380151	1.09811499406115
"NA19733"	0	0.00016425120772947	0	"Women"	"MXL"	"AMR"	"B"	"NA19732"	"NA19731"	NA	NA	NA	NA	0
"NA19746"	0.348374388455321	0.32444565219631	0.647293294123862	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.07375267967694
"NA19747"	0.459881067422357	0.46246780255307	0.991588399097015	"Men"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.994406669790993
"NA19748"	0.486597322171976	0.499378596546496	0.870044208648236	"Women"	"MXL"	"AMR"	"A"	"NA19747"	"NA19746"	0.396765486491503	0.348374388455321	0.0580938347807273	0.459881067422357	0.974405642406562
"NA19749"	0.609492271792077	0.60208158619133	0.94940193901358	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.012308440867
"NA19751"	0.671544423497023	0.673476458049311	0.991588399097015	"Men"	"MXL"	"AMR"	"B"	"NA19750"	"NA19749"	0.101809579180546	0.609492271792077	0.995295001182272	0.336563978308527	0.997131251539387
"NA19755"	0.329771322294592	0.352402965028511	0.678562727031521	"Women"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	0.935779079690525
"NA19756"	0.49200589266106	0.519315225698116	0.614106045157283	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.947412801154937
"NA19757"	0.539979231568017	0.533016872524437	0.94940193901358	"Men"	"MXL"	"AMR"	"D"	"NA19756"	"NA19755"	0.637435383437136	0.329771322294592	0.097505618576006	0.49200589266106	1.01306217383064
"NA19758"	0.30198598130841	0.292629678409811	0.879820549381761	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.0319731851856
"NA19759"	0.289866679335863	0.260747631233552	0.614106045157283	"Men"	"MXL"	"AMR"	"D"	"0"	"0"	NA	NA	NA	NA	1.11167521624091
"NA19760"	0.246015647108711	0.246092647544417	0.999484890075607	"Women"	"MXL"	"AMR"	"A"	"NA19759"	"NA19758"	-0.185340835879858	0.30198598130841	-0.151280003371285	0.289866679335863	0.99968710793892
"NA19761"	0.463726934002848	0.435853108616579	0.614106045157283	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.06395233815067
"NA19762"	0.380278171119292	0.380280014298893	0.999484890075607	"Men"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.999995153098949
"NA19763"	0.375431081038558	0.377753740855154	0.999484890075607	"Women"	"MXL"	"AMR"	"B"	"NA19762"	"NA19761"	-0.190404840629221	0.463726934002848	-0.0127461696433098	0.380278171119292	0.993851391620008
"NA19770"	0.607458251951964	0.590754177889013	0.775523041097697	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.02827584583937
"NA19771"	0.502948122771168	0.514606869805357	0.869295194815969	"Men"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.977344361845385
"NA19772"	0.556623216480466	0.576991628669042	0.701770831620981	"Men"	"MXL"	"AMR"	"A"	"NA19771"	"NA19770"	-0.0836848216451882	0.607458251951964	0.106720934583784	0.502948122771168	0.964698946784445
"NA19773"	0.611104860752793	0.610695037972208	0.999484890075607	"Women"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	1.00067107599555
"NA19774"	0.514594754641788	0.497892963647201	0.796308701780235	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.03354494281711
"NA19775"	0.556169865855031	0.556026530128293	0.999484890075607	"Women"	"MXL"	"AMR"	"C"	"NA19774"	"NA19773"	-0.0898945474432829	0.611104860752793	0.0807919451922572	0.514594754641788	1.00025778576915
"NA19777"	0.58859784404476	0.581079568330965	0.94940193901358	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.01293846165576
"NA19780"	0.639288391083569	0.619642597872258	0.709368257350808	"Men"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.03170503977417
"NA19782"	0.556144739991176	0.585106589716872	0.614106045157283	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.950501583412843
"NA19783"	0.245995336057829	0.25023230699838	0.973710697759973	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.983067850065505
"NA19784"	0.326821448866529	0.331996046453062	0.956890391016199	"Men"	"MXL"	"AMR"	"A"	"NA19783"	"NA19782"	-0.412344619367048	0.556144739991176	0.328567663533667	0.245995336057829	0.984413677084963
"NA19785"	0.352616359405285	0.355536031663866	0.999484890075607	"Women"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	0.991787970842456
"NA19786"	0.431522170045374	0.44215558868981	0.870044208648236	"Men"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.975950957272879
"NA19787"	0.466251298026999	0.466533821821149	0.999484890075607	"Men"	"MXL"	"AMR"	"B"	"NA19786"	"NA19785"	0.322262242209543	0.352616359405285	0.0804805184817578	0.431522170045374	0.999394419480569
"NA19788"	0.330364296416075	0.339321174201338	0.914631946445735	"Women"	"MXL"	"AMR"	"C"	"0"	"0"	NA	NA	NA	NA	0.973603540049205
"NA19789"	0.603844902799989	0.596306667762586	0.947566978730716	"Men"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	1.01264154074562
"NA19790"	0.64439452265928	0.641917548963865	0.988780509606966	"Women"	"MXL"	"AMR"	"C"	"NA19789"	"NA19788"	0.950557398756257	0.330364296416075	0.0671523758356914	0.603844902799989	1.00385871004682
"NA19794"	0.661477670484327	0.682459268776392	0.678562727031521	"Women"	"MXL"	"AMR"	"A"	"0"	"0"	NA	NA	NA	NA	0.969255896649065
"NA19795"	0.500528093666195	0.474747476170376	0.647293294123862	"Men"	"MXL"	"AMR"	"B"	"0"	"0"	NA	NA	NA	NA	1.05430385371141
"NA19796"	0.450883606689521	0.483218359700791	0.614106045157283	"Men"	"MXL"	"AMR"	"A"	"NA19795"	"NA19794"	-0.318369119913922	0.661477670484327	-0.0991842168399503	0.500528093666195	0.933084593409712
